RF1,RF2,RF3,RF4,RF5,RF6,RF7,RF8,RF9,RF10,est,lci,uci
1,0,1,0,1,0,1,1,1,1,44.718,10.443,187.523
1,0,1,0,1,1,0,0,0,0,8.912,2.839,27.243
1,0,1,0,1,1,0,0,0,1,10.05,3.255,30.63
1,0,1,0,1,1,0,0,1,0,9.371,3.077,28.048
1,0,1,0,1,1,0,0,1,1,10.477,3.37,31.756
1,0,1,0,1,1,0,1,0,0,26.974,8.001,82.675
1,0,1,0,1,1,0,1,0,1,30.151,9.035,92.671
1,0,1,0,1,1,0,1,1,0,27.631,8.585,86.115
1,0,1,0,1,1,0,1,1,1,30.929,9.66,94.046
1,0,1,0,1,1,1,0,0,0,18.789,4.398,78.902
1,0,1,0,1,1,1,0,0,1,21.073,4.838,84.201
1,0,1,0,1,1,1,0,1,0,19.445,4.611,75.902
1,0,1,0,1,1,1,0,1,1,21.628,5.064,84.886
1,0,1,0,1,1,1,1,0,0,57.568,12.141,236.47
1,0,1,0,1,1,1,1,0,1,63.801,13.846,263.859
1,0,1,0,1,1,1,1,1,0,59.624,13.167,239.995
1,0,1,0,1,1,1,1,1,1,66.458,15.04,266.728
1,0,1,1,0,0,0,0,0,0,4.074,1.322,12.966
1,0,1,1,0,0,0,0,0,1,4.529,1.479,14.184
1,0,1,1,0,0,0,0,1,0,4.176,1.409,13.017
1,0,1,1,0,0,0,0,1,1,4.678,1.554,14.57
1,0,1,1,0,0,0,1,0,0,12.164,3.606,38.184
1,0,1,1,0,0,0,1,0,1,13.545,4.11,42.811
1,0,1,1,0,0,0,1,1,0,12.49,3.894,38.161
1,0,1,1,0,0,0,1,1,1,13.82,4.444,43.257
1,0,1,1,0,0,1,0,0,0,8.473,1.908,35.996
1,0,1,1,0,0,1,0,0,1,9.502,2.148,40.561
1,0,1,1,0,0,1,0,1,0,8.752,1.998,35.99
1,0,1,1,0,0,1,0,1,1,9.74,2.221,39.796
1,0,1,1,0,0,1,1,0,0,25.786,5.367,103.47
1,0,1,1,0,0,1,1,0,1,28.879,6.08,116.451
1,0,1,1,0,0,1,1,1,0,26.441,5.846,106.822
1,0,1,1,0,0,1,1,1,1,29.913,6.501,120.484
1,0,1,1,0,1,0,0,0,0,5.964,1.961,18.756
1,0,1,1,0,1,0,0,0,1,6.791,2.163,20.895
1,0,1,1,0,1,0,0,1,0,6.201,2.124,19.206
1,0,1,1,0,1,0,0,1,1,6.929,2.358,21.457
1,0,1,1,0,1,0,1,0,0,18.155,5.46,56.47
1,0,1,1,0,1,0,1,0,1,20.13,6.183,62.879
1,0,1,1,0,1,0,1,1,0,18.406,5.714,56.014
1,0,1,1,0,1,0,1,1,1,20.555,6.547,63.656
1,0,1,1,0,1,1,0,0,0,12.48,2.782,52.358
1,0,1,1,0,1,1,0,0,1,14.045,3.106,58.353
1,0,1,1,0,1,1,0,1,0,12.873,2.942,52.008
1,0,1,1,0,1,1,0,1,1,14.459,3.274,58.021
1,0,1,1,0,1,1,1,0,0,38.221,8.042,153.402
1,0,1,1,0,1,1,1,0,1,42.921,8.933,170.203
1,0,1,1,0,1,1,1,1,0,39.292,8.697,159.477
1,0,1,1,0,1,1,1,1,1,44.195,9.977,178.717
1,0,1,1,1,0,0,0,0,0,10.107,3.237,32.05
1,0,1,1,1,0,0,0,0,1,11.282,3.592,35.494
1,0,1,1,1,0,0,0,1,0,10.371,3.516,32.504
1,0,1,1,1,0,0,0,1,1,11.585,3.845,36.51
1,0,1,1,1,0,0,1,0,0,30.277,9.079,95.941
1,0,1,1,1,0,0,1,0,1,34.101,10.411,112.256
1,0,1,1,1,0,0,1,1,0,30.704,9.835,99.814
1,0,1,1,1,0,0,1,1,1,34.557,11.031,110.15
1,0,1,1,1,0,1,0,0,0,21.079,4.79,87.648
1,0,1,1,1,0,1,0,0,1,23.522,5.385,97.524
1,0,1,1,1,0,1,0,1,0,21.689,5.087,90.174
1,0,1,1,1,0,1,0,1,1,24.008,5.8,101.052
1,0,1,1,1,0,1,1,0,0,64.73,13.488,269.324
1,0,1,1,1,0,1,1,0,1,71.553,15.079,298.703
1,0,1,1,1,0,1,1,1,0,66.43,14.333,274.82
1,0,1,1,1,0,1,1,1,1,74.205,16.055,301.826
1,0,1,1,1,1,0,0,0,0,14.997,4.747,47.927
1,0,1,1,1,1,0,0,0,1,16.705,5.259,53.094
1,0,1,1,1,1,0,0,1,0,15.383,5.176,49.518
1,0,1,1,1,1,0,0,1,1,17.317,5.718,54.654
1,0,1,1,1,1,0,1,0,0,44.815,13.496,145.907
1,0,1,1,1,1,0,1,0,1,49.512,15.456,166.215
1,0,1,1,1,1,0,1,1,0,45.4,14.581,148.844
1,0,1,1,1,1,0,1,1,1,50.952,16.301,164.284
1,0,1,1,1,1,1,0,0,0,31.29,6.984,133.328
1,0,1,1,1,1,1,0,0,1,35.28,8.004,147.408
1,0,1,1,1,1,1,0,1,0,32.129,7.447,133.497
1,0,1,1,1,1,1,0,1,1,35.947,8.478,148.824
1,0,1,1,1,1,1,1,0,0,95.846,19.897,393.789
1,0,1,1,1,1,1,1,0,1,106.869,22.067,447.545
1,0,1,1,1,1,1,1,1,0,98.604,21.731,406.812
1,0,1,1,1,1,1,1,1,1,109.742,23.835,453.877
1,1,0,0,0,0,0,0,0,0,3.978,1.34,12.082
1,1,0,0,0,0,0,0,0,1,4.426,1.513,13.351
1,1,0,0,0,0,0,0,1,0,3.946,1.335,11.837
1,1,0,0,0,0,0,0,1,1,4.363,1.488,13.135
1,1,0,0,0,0,0,1,0,0,11.714,3.658,36.454
1,1,0,0,0,0,0,1,0,1,12.983,4.084,40.338
1,1,0,0,0,0,0,1,1,0,11.504,3.657,36.093
1,1,0,0,0,0,0,1,1,1,12.762,4.051,40.011
1,1,0,0,0,0,1,0,0,0,8.273,1.87,32.364
1,1,0,0,0,0,1,0,0,1,9.124,2.077,35.938
1,1,0,0,0,0,1,0,1,0,8.15,1.832,32.175
1,1,0,0,0,0,1,0,1,1,9.024,2.044,34.729
1,1,0,0,0,0,1,1,0,0,24.831,5.363,96.505
1,1,0,0,0,0,1,1,0,1,27.776,6.008,110.415
1,1,0,0,0,0,1,1,1,0,24.427,5.339,95.709
1,1,0,0,0,0,1,1,1,1,27.476,5.969,109.146
1,1,0,0,0,1,0,0,0,0,5.871,2.028,17.669
1,1,0,0,0,1,0,0,0,1,6.555,2.284,19.88
1,1,0,0,0,1,0,0,1,0,5.799,2.013,17.759
1,1,0,0,0,1,0,0,1,1,6.474,2.229,19.733
1,1,0,0,0,1,0,1,0,0,17.151,5.501,54.642
1,1,0,0,0,1,0,1,0,1,19.115,6.109,59.214
1,1,0,0,0,1,0,1,1,0,16.845,5.444,53.996
1,1,0,0,0,1,0,1,1,1,18.795,6.022,58.374
1,1,0,0,0,1,1,0,0,0,12.285,2.755,47.494
1,1,0,0,0,1,1,0,0,1,13.495,3.073,53.461
1,1,0,0,0,1,1,0,1,0,12.046,2.683,47.292
1,1,0,0,0,1,1,0,1,1,13.343,3.004,52.242
1,1,0,0,0,1,1,1,0,0,36.95,8.033,141.806
1,1,0,0,0,1,1,1,0,1,41.547,8.932,159.944
1,1,0,0,0,1,1,1,1,0,36.163,7.849,141.649
1,1,0,0,0,1,1,1,1,1,40.72,8.797,157.254
1,1,0,0,1,0,0,0,0,0,9.838,3.169,30.298
1,1,0,0,1,0,0,0,0,1,10.949,3.53,33.364
1,1,0,0,1,0,0,0,1,0,9.694,3.133,29.372
1,1,0,0,1,0,0,0,1,1,10.782,3.494,33.006
1,1,0,0,1,0,0,1,0,0,29.302,9.027,91.8
1,1,0,0,1,0,0,1,0,1,32.888,10.05,102.704
1,1,0,0,1,0,0,1,1,0,29.035,8.845,89.548
1,1,0,0,1,0,0,1,1,1,32.411,9.912,101.526
1,1,0,0,1,0,1,0,0,0,20.523,4.642,81.682
1,1,0,0,1,0,1,0,0,1,22.775,5.183,91.803
1,1,0,0,1,0,1,0,1,0,20.389,4.578,80.175
1,1,0,0,1,0,1,0,1,1,22.518,5.122,89.589
1,1,0,0,1,0,1,1,0,0,61.539,13.858,244.539
1,1,0,0,1,0,1,1,0,1,68.96,15.659,277.966
1,1,0,0,1,0,1,1,1,0,60.904,13.612,240.156
1,1,0,0,1,0,1,1,1,1,68.183,15.296,273.373
1,1,0,0,1,1,0,0,0,0,14.487,4.724,44.765
1,1,0,0,1,1,0,0,0,1,16.119,5.278,49.448
1,1,0,0,1,1,0,0,1,0,14.227,4.708,43.878
1,1,0,0,1,1,0,0,1,1,15.912,5.197,48.952
1,1,0,0,1,1,0,1,0,0,43.237,13.366,137.421
1,1,0,0,1,1,0,1,0,1,48.363,14.859,153.43
1,1,0,0,1,1,0,1,1,0,42.488,13.203,136.849
1,1,0,0,1,1,0,1,1,1,47.8,14.739,149.103
1,1,0,0,1,1,1,0,0,0,30.724,6.801,119.984
1,1,0,0,1,1,1,0,0,1,34.081,7.914,135.962
1,1,0,0,1,1,1,0,1,0,30.133,6.74,118.223
1,1,0,0,1,1,1,0,1,1,33.536,7.761,132.961
1,1,0,0,1,1,1,1,0,0,91.733,20.454,367.811
1,1,0,0,1,1,1,1,0,1,102.88,22.963,414.028
1,1,0,0,1,1,1,1,1,0,91.036,20.127,360.557
1,1,0,0,1,1,1,1,1,1,102.338,22.871,406.984
1,1,0,1,0,0,0,0,0,0,6.523,2.255,20.569
1,1,0,1,0,0,0,0,0,1,7.319,2.5,23.267
1,1,0,1,0,0,0,0,1,0,6.454,2.24,20.611
1,1,0,1,0,0,0,0,1,1,7.222,2.469,22.958
1,1,0,1,0,0,0,1,0,0,19.186,6.029,62.578
1,1,0,1,0,0,0,1,0,1,21.47,6.842,69.207
1,1,0,1,0,0,0,1,1,0,18.976,5.987,60.923
1,1,0,1,0,0,0,1,1,1,21.291,6.692,67.395
1,1,0,1,0,0,1,0,0,0,13.736,3.064,57.193
1,1,0,1,0,0,1,0,0,1,15.264,3.399,62.448
1,1,0,1,0,0,1,0,1,0,13.469,3.02,55.969
1,1,0,1,0,0,1,0,1,1,15.063,3.351,60.78
1,1,0,1,0,0,1,1,0,0,41.522,8.85,171.242
1,1,0,1,0,0,1,1,0,1,46.457,9.915,192.15
1,1,0,1,0,0,1,1,1,0,40.805,8.573,168.677
1,1,0,1,0,0,1,1,1,1,45.513,9.609,191.956
1,1,0,1,0,1,0,0,0,0,9.708,3.358,30.854
1,1,0,1,0,1,0,0,0,1,10.842,3.738,34.298
1,1,0,1,0,1,0,0,1,0,9.574,3.367,30.325
1,1,0,1,0,1,0,0,1,1,10.724,3.736,33.912
1,1,0,1,0,1,0,1,0,0,28.411,8.896,90.563
1,1,0,1,0,1,0,1,0,1,31.942,10.046,101.667
1,1,0,1,0,1,0,1,1,0,28.049,8.919,89.36
1,1,0,1,0,1,0,1,1,1,31.509,9.883,100.51
1,1,0,1,0,1,1,0,0,0,20.438,4.512,85.258
1,1,0,1,0,1,1,0,0,1,22.789,5.092,94.014
1,1,0,1,0,1,1,0,1,0,20.034,4.523,84.489
1,1,0,1,0,1,1,0,1,1,22.464,5.114,90.795
1,1,0,1,0,1,1,1,0,0,61.322,13.58,254.381
1,1,0,1,0,1,1,1,0,1,68.871,15.214,286.929
1,1,0,1,0,1,1,1,1,0,60.655,13.152,251.488
1,1,0,1,0,1,1,1,1,1,68.393,14.738,280.874
1,1,0,1,1,0,0,0,0,0,16.228,5.456,52.523
1,1,0,1,1,0,0,0,0,1,18.151,6.043,58.245
1,1,0,1,1,0,0,0,1,0,16.023,5.371,50.911
1,1,0,1,1,0,0,0,1,1,17.886,6,56.619
1,1,0,1,1,0,0,1,0,0,47.966,14.987,156.524
1,1,0,1,1,0,0,1,0,1,53.791,16.898,172.71
1,1,0,1,1,0,0,1,1,0,47.065,14.806,153.731
1,1,0,1,1,0,0,1,1,1,52.91,16.834,170.909
1,1,0,1,1,0,1,0,0,0,33.786,7.664,146.824
1,1,0,1,1,0,1,0,0,1,37.997,8.494,162.963
1,1,0,1,1,0,1,0,1,0,33.281,7.714,144.653
1,1,0,1,1,0,1,0,1,1,37.341,8.54,158.509
1,1,0,1,1,0,1,1,0,0,104.632,21.772,439.514
1,1,0,1,1,0,1,1,0,1,116.323,24.301,489.653
1,1,0,1,1,0,1,1,1,0,102.309,21.875,439.399
1,1,0,1,1,0,1,1,1,1,114.931,24.416,483.842
1,1,0,1,1,1,0,0,0,0,24.044,8.149,78.358
1,1,0,1,1,1,0,0,0,1,26.966,9.142,86.044
1,1,0,1,1,1,0,0,1,0,23.68,8.156,77.118
1,1,0,1,1,1,0,0,1,1,26.56,9.155,83.545
1,1,0,1,1,1,0,1,0,0,70.989,21.881,230.381
1,1,0,1,1,1,0,1,0,1,79.505,25.398,261.909
1,1,0,1,1,1,0,1,1,0,69.543,21.745,229.044
1,1,0,1,1,1,0,1,1,1,78.25,24.852,259.46
1,1,0,1,1,1,1,0,0,0,50.755,11.293,216.221
1,1,0,1,1,1,1,0,0,1,56.484,12.372,243.01
1,1,0,1,1,1,1,0,1,0,49.348,11.458,213.084
1,1,0,1,1,1,1,0,1,1,55.419,12.53,236.392
1,1,0,1,1,1,1,1,0,0,152.797,32.102,642.819
1,1,0,1,1,1,1,1,0,1,171.512,37.425,726.878
1,1,0,1,1,1,1,1,1,0,150.707,31.599,638.889
1,1,0,1,1,1,1,1,1,1,168.968,36.824,718.764
1,1,1,0,0,0,0,0,0,0,3.769,1.233,11.628
1,1,1,0,0,0,0,0,0,1,4.197,1.387,13.036
1,1,1,0,0,0,0,0,1,0,3.946,1.335,11.837
1,1,1,0,0,0,0,0,1,1,4.363,1.488,13.135
1,1,1,0,0,0,0,1,0,0,11.229,3.311,35.331
1,1,1,0,0,0,0,1,0,1,12.495,3.677,39.459
1,1,1,0,0,0,0,1,1,0,11.504,3.657,36.093
1,1,1,0,0,0,0,1,1,1,12.762,4.051,40.011
1,1,1,0,0,0,1,0,0,0,7.932,1.729,31.941
1,1,1,0,0,0,1,0,0,1,8.769,1.953,35.986
1,1,1,0,0,0,1,0,1,0,8.15,1.832,32.175
1,1,1,0,0,0,1,0,1,1,9.024,2.044,34.729
1,1,1,0,0,0,1,1,0,0,23.602,4.979,100.092
1,1,1,0,0,0,1,1,0,1,26.333,5.58,113.495
1,1,1,0,0,0,1,1,1,0,24.427,5.339,95.709
1,1,1,0,0,0,1,1,1,1,27.476,5.969,109.146
1,1,1,0,0,1,0,0,0,0,5.511,1.838,17.178
1,1,1,0,0,1,0,0,0,1,6.213,2.076,18.95
1,1,1,0,0,1,0,0,1,0,5.799,2.013,17.759
1,1,1,0,0,1,0,0,1,1,6.474,2.229,19.733
1,1,1,0,0,1,0,1,0,0,16.513,4.997,52.578
1,1,1,0,0,1,0,1,0,1,18.471,5.521,57.959
1,1,1,0,0,1,0,1,1,0,16.845,5.444,53.996
1,1,1,0,0,1,0,1,1,1,18.795,6.022,58.374
1,1,1,0,0,1,1,0,0,0,11.717,2.563,47.228
1,1,1,0,0,1,1,0,0,1,12.896,2.893,53.194
1,1,1,0,0,1,1,0,1,0,12.046,2.683,47.292
1,1,1,0,0,1,1,0,1,1,13.343,3.004,52.242
1,1,1,0,0,1,1,1,0,0,35.138,7.324,147.745
1,1,1,0,0,1,1,1,0,1,39.544,8.226,167.123
1,1,1,0,0,1,1,1,1,0,36.163,7.849,141.649
1,1,1,0,0,1,1,1,1,1,40.72,8.797,157.254
1,1,1,0,1,0,0,0,0,0,9.292,2.913,28.663
1,1,1,0,1,0,0,0,0,1,10.386,3.285,32.613
1,1,1,0,1,0,0,0,1,0,9.694,3.133,29.372
1,1,1,0,1,0,0,0,1,1,10.782,3.494,33.006
1,1,1,0,1,0,0,1,0,0,28.12,8.166,89.431
1,1,1,0,1,0,0,1,0,1,31.493,9.1,99.344
1,1,1,0,1,0,0,1,1,0,29.035,8.845,89.548
1,1,1,0,1,0,0,1,1,1,32.411,9.912,101.526
1,1,1,0,1,0,1,0,0,0,19.822,4.457,82.016
1,1,1,0,1,0,1,0,0,1,22.17,4.949,90.178
1,1,1,0,1,0,1,0,1,0,20.389,4.578,80.175
1,1,1,0,1,0,1,0,1,1,22.518,5.122,89.589
1,1,1,0,1,0,1,1,0,0,59.69,12.696,247.54
1,1,1,0,1,0,1,1,0,1,66.162,14.314,284.832
1,1,1,0,1,0,1,1,1,0,60.904,13.612,240.156
1,1,1,0,1,0,1,1,1,1,68.183,15.296,273.373
1,1,1,0,1,1,0,0,0,0,13.832,4.384,43.072
1,1,1,0,1,1,0,0,0,1,15.488,4.934,48.562
1,1,1,0,1,1,0,0,1,0,14.227,4.708,43.878
1,1,1,0,1,1,0,0,1,1,15.912,5.197,48.952
1,1,1,0,1,1,0,1,0,0,41.605,11.961,131.824
1,1,1,0,1,1,0,1,0,1,46.777,13.554,149.954
1,1,1,0,1,1,0,1,1,0,42.488,13.203,136.849
1,1,1,0,1,1,0,1,1,1,47.8,14.739,149.103
1,1,1,0,1,1,1,0,0,0,29.214,6.644,118.666
1,1,1,0,1,1,1,0,0,1,32.85,7.409,135.537
1,1,1,0,1,1,1,0,1,0,30.133,6.74,118.223
1,1,1,0,1,1,1,0,1,1,33.536,7.761,132.961
1,1,1,0,1,1,1,1,0,0,88.39,18.431,375.802
1,1,1,0,1,1,1,1,0,1,98.508,20.856,420.885
1,1,1,0,1,1,1,1,1,0,91.036,20.127,360.557
1,1,1,0,1,1,1,1,1,1,102.338,22.871,406.984
1,1,1,1,0,0,0,0,0,0,6.295,2.059,19.68
1,1,1,1,0,0,0,0,0,1,6.98,2.286,21.942
1,1,1,1,0,0,0,0,1,0,6.454,2.24,20.611
1,1,1,1,0,0,0,0,1,1,7.222,2.469,22.958
1,1,1,1,0,0,0,1,0,0,18.546,5.46,59.516
1,1,1,1,0,0,0,1,0,1,20.626,6.132,67.328
1,1,1,1,0,0,0,1,1,0,18.976,5.987,60.923
1,1,1,1,0,0,0,1,1,1,21.291,6.692,67.395
1,1,1,1,0,0,1,0,0,0,13.188,2.885,55.778
1,1,1,1,0,0,1,0,0,1,14.802,3.228,61.843
1,1,1,1,0,0,1,0,1,0,13.469,3.02,55.969
1,1,1,1,0,0,1,0,1,1,15.063,3.351,60.78
1,1,1,1,0,0,1,1,0,0,39.76,8.222,170.053
1,1,1,1,0,0,1,1,0,1,44.418,9.246,190.736
1,1,1,1,0,0,1,1,1,0,40.805,8.573,168.677
1,1,1,1,0,0,1,1,1,1,45.513,9.609,191.956
1,1,1,1,0,1,0,0,0,0,9.351,3.091,29.29
1,1,1,1,0,1,0,0,0,1,10.373,3.429,32.523
1,1,1,1,0,1,0,0,1,0,9.574,3.367,30.325
1,1,1,1,0,1,0,0,1,1,10.724,3.736,33.912
1,1,1,1,0,1,0,1,0,0,27.598,8.24,87.949
1,1,1,1,0,1,0,1,0,1,30.883,9.275,99.321
1,1,1,1,0,1,0,1,1,0,28.049,8.919,89.36
1,1,1,1,0,1,0,1,1,1,31.509,9.883,100.51
1,1,1,1,0,1,1,0,0,0,19.449,4.3,82.145
1,1,1,1,0,1,1,0,0,1,21.816,4.847,89.642
1,1,1,1,0,1,1,0,1,0,20.034,4.523,84.489
1,1,1,1,0,1,1,0,1,1,22.464,5.114,90.795
1,1,1,1,0,1,1,1,0,0,58.784,12.235,247.659
1,1,1,1,0,1,1,1,0,1,66.251,13.39,280.942
1,1,1,1,0,1,1,1,1,0,60.655,13.152,251.488
1,1,1,1,0,1,1,1,1,1,68.393,14.738,280.874
1,1,1,1,1,0,0,0,0,0,15.477,5.049,50.938
1,1,1,1,1,0,0,0,0,1,17.467,5.587,56.474
1,1,1,1,1,0,0,0,1,0,16.023,5.371,50.911
1,1,1,1,1,0,0,0,1,1,17.886,6,56.619
1,1,1,1,1,0,0,1,0,0,46.107,13.956,155.609
1,1,1,1,1,0,0,1,0,1,51.41,15.704,171.223
1,1,1,1,1,0,0,1,1,0,47.065,14.806,153.731
1,1,1,1,1,0,0,1,1,1,52.91,16.834,170.909
1,1,1,1,1,0,1,0,0,0,32.942,7.151,139.83
1,1,1,1,1,0,1,0,0,1,36.984,8.041,154.971
1,1,1,1,1,0,1,0,1,0,33.281,7.714,144.653
1,1,1,1,1,0,1,0,1,1,37.341,8.54,158.509
1,1,1,1,1,0,1,1,0,0,99.749,20.231,432.225
1,1,1,1,1,0,1,1,0,1,111.6,23.474,490.042
1,1,1,1,1,0,1,1,1,0,102.309,21.875,439.399
1,1,1,1,1,0,1,1,1,1,114.931,24.416,483.842
1,1,1,1,1,1,0,0,0,0,23.096,7.637,75.179
1,1,1,1,1,1,0,0,0,1,25.769,8.572,83.062
1,1,1,1,1,1,0,0,1,0,23.68,8.156,77.118
1,1,1,1,1,1,0,0,1,1,26.56,9.155,83.545
1,1,1,1,1,1,0,1,0,0,68.403,20.956,229.193
1,1,1,1,1,1,0,1,0,1,76.417,23.582,252.994
1,1,1,1,1,1,0,1,1,0,69.543,21.745,229.044
1,1,1,1,1,1,0,1,1,1,78.25,24.852,259.46
1,1,1,1,1,1,1,0,0,0,49.261,10.784,207.85
1,1,1,1,1,1,1,0,0,1,54.568,12.101,225.689
1,1,1,1,1,1,1,0,1,0,49.348,11.458,213.084
1,1,1,1,1,1,1,0,1,1,55.419,12.53,236.392
1,1,1,1,1,1,1,1,0,0,146.555,29.754,646.738
1,1,1,1,1,1,1,1,0,1,164.809,34.018,718.238
1,1,1,1,1,1,1,1,1,0,150.707,31.599,638.889
1,1,1,1,1,1,1,1,1,1,168.968,36.824,718.764
